date,price,monthly,yearly
420,20140816.0,8.0,8.0,8.0,-0.04,-0.5
421,20140817.0,4.0,10.0,7.96,0.84,10.5528
422,20140817.0,8.8,8.8,8.8,-2.912,-33.0909
423,20140821.0,1.0,14.0,5.888,5.812,98.7092
424,20140821.0,11.7,11.7,11.7,-6.231,-53.2564
425,20140822.0,1.4,15.0,5.469,6.231,113.9331
426,20140822.0,11.7,11.7,11.7,-3.244,-27.7265
427,20140823.0,2.8,16.0,8.456,3.244,38.3633
428,20140823.0,11.7,11.7,11.7,-4.499,-38.453
429,20140824.0,1.0,12.0,7.201,4.499,62.4774
430,20140824.0,11.7,11.7,11.7,-5.228,-44.6838
431,20140825.0,1.4,12.0,6.472,5.228,80.7787
432,20140825.0,11.7,11.7,11.7,-5.107,-43.6496
433,20140826.0,1.2,16.0,6.593,5.307,80.4945
434,20140826.0,11.9,11.9,11.9,-6.228,-52.3361
435,20140827.0,1.4,16.0,5.672,7.328,129.1961
436,20140827.0,13.0,13.0,13.0,-6.084,-46.8
437,20140828.0,1.4,16.0,6.916,6.084,87.9699
438,20140828.0,13.0,13.0,13.0,-6.421,-49.3923
439,20140829.0,1.4,16.0,6.579,6.421,97.5984
440,20140829.0,13.0,13.0,13.0,-4.836,-37.2
441,20140830.0,1.4,16.0,8.164,6.636,81.2837
442,20140830.0,14.8,14.8,14.8,-4.777,-32.277
443,20140831.0,3.0,16.0,10.023,4.777,47.6604
444,20140831.0,14.8,14.8,14.8,-7.311,-49.3986
445,20140901.0,1.4,16.0,7.489,7.311,97.6232
446,20140901.0,14.8,14.8,14.8,-5.691,-38.4527
447,20140902.0,2.5,16.0,9.109,-1.025,-11.2526
448,20140903.0,4.0,16.0,8.084,-1.178,-14.572
449,20140904.0,1.4,16.0,6.906,7.094,102.7223
450,20140904.0,14.0,14.0,14.0,-6.678,-47.7
451,20140905.0,1.4,16.0,7.322,6.678,91.2046
452,20140905.0,14.0,14.0,14.0,-5.983,-42.7357
453,20140906.0,1.4,16.0,8.017,6.883,85.8551
454,20140906.0,14.9,14.9,14.9,-6.944,-46.604
455,20140907.0,1.2,16.0,7.956,5.044,63.3987
456,20140907.0,13.0,13.0,13.0,-4.864,-37.4154
457,20140908.0,1.4,12.0,8.136,2.864,35.2016
458,20140908.0,11.0,11.0,11.0,-3.466,-31.5091
459,20140909.0,1.4,16.0,7.534,4.166,55.296
460,20140909.0,11.7,11.7,11.7,-5.157,-44.0769
461,20140910.0,1.4,16.0,6.543,4.057,62.0052
462,20140910.0,10.6,10.6,10.6,-3.713,-35.0283
463,20140911.0,1.0,16.0,6.887,1.513,21.9689
464,20140911.0,8.4,8.4,8.4,-1.462,-17.4048
465,20140912.0,0.54,16.0,6.938,1.062,15.307
