date,price,monthly,yearly
2005年01月,2.89,0.0,26.2
2004年12月,2.89,-0.3,29.0
2004年11月,2.9,-2.0,28.9
2004年10月,2.96,-1.0,45.8
2004年09月,2.99,1.0,51.0
2004年08月,2.96,0.3,50.3
2004年07月,2.95,0.3,50.5
2004年06月,2.94,-0.7,50.8
2004年05月,2.96,-1.7,50.3
2004年04月,3.01,6.0,52.0
2004年03月,2.84,20.3,46.4
2004年02月,2.36,3.1,19.2
2004年01月,2.29,2.2,16.2
2003年12月,2.24,-0.4,0.4
2003年11月,2.25,10.8,0.2
2003年10月,2.03,2.5,0.6
2003年09月,1.98,0.5,0.8
2003年08月,1.97,0.5,2.1
2003年07月,1.96,0.5,3.8
2003年06月,1.95,-1.0,3.8
2003年05月,1.97,-0.5,3.8
2003年04月,1.98,2.1,4.2
2003年03月,1.94,-2.0,5.1
2003年02月,1.98,0.5,5.5
2003年01月,1.97,3.1,4.6
