date,price,monthly,yearly
2003年11月,1.25,7.8,0.0
2003年10月,1.16,0.0,-1.2
2003年09月,1.16,0.9,-1.6
2003年08月,1.15,1.8,-1.6
2003年07月,1.13,-0.9,-1.2
2003年06月,1.14,0.9,0.0
2003年05月,1.13,2.7,-0.4
2003年04月,1.1,1.9,0.8
2003年03月,1.08,1.9,3.0
2003年02月,1.06,1.0,4.8
2003年1月,1.05,2.9,4.4
